[progress] files: skipped_already_mapped=17200
[progress] files: skipped_already_mapped=17250
[progress] discovery: scanned=21000
[progress] files: skipped_already_mapped=17300
[progress] files: skipped_already_mapped=17350
[progress] discovery: scanned=21100
[progress] files: skipped_already_mapped=17400
[progress] files: skipped_already_mapped=17450
[progress] discovery: scanned=21200
[progress] files: skipped_already_mapped=17500
[progress] files: skipped_already_mapped=17550
[progress] discovery: scanned=21300
[progress] files: skipped_already_mapped=17600
[progress] files: skipped_already_mapped=17650
[progress] discovery: scanned=21400
[progress] files: skipped_already_mapped=17700
[progress] files: skipped_already_mapped=17750
[progress] discovery: scanned=21500
[progress] files: skipped_already_mapped=17800
[progress] files: skipped_already_mapped=17850
[progress] discovery: scanned=21600
[progress] files: skipped_already_mapped=17900
[progress] files: skipped_already_mapped=17950
[progress] discovery: scanned=21700
[progress] files: skipped_already_mapped=18000
[progress] files: skipped_already_mapped=18050
[progress] discovery: scanned=21800
[progress] folders: skipped_already_mapped=3600
[progress] files: skipped_already_mapped=18100
[progress] discovery: scanned=21900
[progress] files: skipped_already_mapped=18150
[progress] files: skipped_already_mapped=18200
[progress] discovery: scanned=22000
[progress] files: skipped_already_mapped=18250
[progress] files: skipped_already_mapped=18300
[progress] discovery: scanned=22100
[progress] files: skipped_already_mapped=18350
[progress] files: skipped_already_mapped=18400
[progress] discovery: scanned=22200
[progress] files: skipped_already_mapped=18450
[progress] files: skipped_already_mapped=18500
[progress] discovery: scanned=22300
[progress] files: skipped_already_mapped=18550
[progress] files: skipped_already_mapped=18600
[progress] discovery: scanned=22400
[progress] files: skipped_already_mapped=18650
[progress] files: skipped_already_mapped=18700
[progress] discovery: scanned=22500
[progress] files: skipped_already_mapped=18750
[progress] files: skipped_already_mapped=18800
[progress] discovery: scanned=22600
[progress] files: skipped_already_mapped=18850
[progress] files: skipped_already_mapped=18900
[progress] discovery: scanned=22700
[progress] files: skipped_already_mapped=18950
[progress] files: skipped_already_mapped=19000
[progress] discovery: scanned=22800
[progress] files: skipped_already_mapped=19050
[progress] files: skipped_already_mapped=19100
[progress] discovery: scanned=22900
[progress] folders: skipped_already_mapped=3650
[progress] files: skipped_already_mapped=19150
[progress] discovery: scanned=23000
[progress] files: skipped_already_mapped=19200
[progress] files: skipped_already_mapped=19250
[progress] discovery: scanned=23100
[progress] files: skipped_already_mapped=19300
[progress] files: skipped_already_mapped=19350
[progress] discovery: scanned=23200
[progress] files: skipped_already_mapped=19400
[progress] files: skipped_already_mapped=19450
[progress] discovery: scanned=23300
[progress] files: skipped_already_mapped=19500
[progress] files: skipped_already_mapped=19550
[progress] discovery: scanned=23400
[progress] files: skipped_already_mapped=19600
[progress] files: skipped_already_mapped=19650
[progress] discovery: scanned=23500
[progress] files: skipped_already_mapped=19700
[progress] files: skipped_already_mapped=19750
[progress] discovery: scanned=23600
[progress] files: skipped_already_mapped=19800
[progress] files: skipped_already_mapped=19850
[progress] discovery: scanned=23700
[progress] files: skipped_already_mapped=19900
[progress] files: skipped_already_mapped=19950
[progress] discovery: scanned=23800
[progress] files: skipped_already_mapped=20000
[progress] files: skipped_already_mapped=20050
[progress] discovery: scanned=23900
[progress] files: skipped_already_mapped=20100
[progress] files: skipped_already_mapped=20150
[progress] discovery: scanned=24000
[progress] files: skipped_already_mapped=20200
[progress] files: skipped_already_mapped=20250
[progress] discovery: scanned=24100
[progress] files: skipped_already_mapped=20300
[progress] folders: skipped_already_mapped=3700
[progress] discovery: scanned=24200
[progress] files: skipped_already_mapped=20350
[progress] files: skipped_already_mapped=20400
[progress] discovery: scanned=24300
[progress] files: skipped_already_mapped=20450
[progress] files: skipped_already_mapped=20500
[progress] discovery: scanned=24400
[progress] files: skipped_already_mapped=20550
[progress] files: skipped_already_mapped=20600
[progress] discovery: scanned=24500
[progress] files: skipped_already_mapped=20650
[progress] files: skipped_already_mapped=20700
[progress] discovery: scanned=24600
[progress] files: skipped_already_mapped=20750
[progress] files: skipped_already_mapped=20800
[progress] discovery: scanned=24700
[progress] files: skipped_already_mapped=20850
[progress] files: skipped_already_mapped=20900
[progress] discovery: scanned=24800
[progress] files: skipped_already_mapped=20950
[progress] files: skipped_already_mapped=21000
[progress] discovery: scanned=24900
[progress] files: skipped_already_mapped=21050
[progress] files: skipped_already_mapped=21100
[progress] discovery: scanned=25000
[progress] files: skipped_already_mapped=21150
[progress] files: skipped_already_mapped=21200
[progress] discovery: scanned=25100
[progress] files: skipped_already_mapped=21250
[progress] files: skipped_already_mapped=21300
[progress] discovery: scanned=25200
[progress] files: skipped_already_mapped=21350
[progress] files: skipped_already_mapped=21400
[progress] discovery: scanned=25300
[progress] files: skipped_already_mapped=21450
[progress] files: skipped_already_mapped=21500
[progress] discovery: scanned=25400
[progress] files: skipped_already_mapped=21550
[progress] files: skipped_already_mapped=21600
[progress] discovery: scanned=25500
[progress] folders: skipped_already_mapped=3750
[progress] files: skipped_already_mapped=21650
[progress] discovery: scanned=25600
[progress] files: skipped_already_mapped=21700
[progress] files: skipped_already_mapped=21750
[progress] discovery: scanned=25700
[progress] files: skipped_already_mapped=21800
[progress] files: skipped_already_mapped=21850
[progress] discovery: scanned=25800
[progress] files: skipped_already_mapped=21900
[progress] files: skipped_already_mapped=21950
[progress] discovery: scanned=25900
[progress] files: skipped_already_mapped=22000
[progress] files: skipped_already_mapped=22050
[progress] discovery: scanned=26000
[progress] files: skipped_already_mapped=22100
[progress] files: skipped_already_mapped=22150
[progress] discovery: scanned=26100
[progress] files: skipped_already_mapped=22200
[progress] files: skipped_already_mapped=22250
[progress] discovery: scanned=26200
